frame,timestamp_s,inference_ms,fps,n_detections,labels
69,9.737,85.14,11.71,1,cell phone
70,9.87,84.36,11.71,1,cell phone
71,10.004,85.33,11.71,1,cell phone
72,10.138,85.31,11.7,1,cell phone
73,10.272,86.38,11.68,1,cell phone
74,10.403,83.53,11.71,0,
75,10.534,81.67,11.73,1,cell phone
76,10.668,81.82,11.74,1,cell phone
77,10.802,82.57,11.76,1,cell phone
78,10.939,85.55,11.76,1,cell phone
79,11.074,87.29,11.74,1,cell phone
80,11.201,80.76,11.74,1,cell phone
81,11.337,83.33,11.74,1,cell phone
82,11.479,92.46,11.68,1,cell phone
83,11.644,89.83,11.67,0,
84,11.77,83.36,11.66,1,cell phone
85,11.903,82.88,11.66,1,cell phone
86,12.038,84.38,11.65,1,cell phone
87,12.172,85.08,11.65,1,cell phone
88,12.304,83.36,11.64,1,cell phone
89,12.436,82.01,11.64,1,cell phone
90,12.569,81.18,11.65,0,
91,12.712,91.49,11.62,0,
92,12.841,86.33,11.62,0,
93,12.972,84.46,11.67,0,
94,13.109,87.55,11.67,0,
95,13.239,84.38,11.73,0,
96,13.368,80.46,11.78,0,
97,13.505,83.03,11.81,0,
98,13.639,83.88,11.81,0,
99,13.77,81.85,11.83,1,cell phone
100,13.904,82.19,11.84,0,
101,14.037,82.09,11.86,0,
102,14.171,82.87,11.87,0,
103,14.31,88.5,11.86,0,
104,14.439,83.25,11.86,0,
105,14.586,97.15,11.79,0,
106,14.75,94.27,11.73,0,
107,14.875,86.42,11.71,0,
108,15.012,89.03,11.7,0,
109,15.148,91.89,11.67,0,
110,15.277,87.49,11.64,0,
111,15.409,85.76,11.63,0,
112,15.543,86.71,11.66,0,
113,15.675,85.66,11.68,0,
114,15.806,82.51,11.68,0,
115,15.95,93.24,11.63,0,
116,16.076,86.13,11.63,0,
117,16.206,82.06,11.64,0,
118,16.345,88.14,11.62,0,
119,16.501,110.24,11.49,0,
120,16.641,84.41,11.48,0,
121,16.777,86.71,11.5,0,
122,16.913,88.87,11.49,0,
123,17.042,84.32,11.49,0,
124,17.179,87.84,11.49,0,
125,17.312,88.15,11.47,0,
126,17.452,93.85,11.41,0,
127,17.575,83.71,11.41,0,
128,17.711,86.55,11.4,0,
129,17.845,87.0,11.38,0,
130,17.99,98.13,11.31,0,
131,18.149,90.1,11.27,0,
132,18.278,86.38,11.26,0,
133,18.412,87.3,11.26,0,
134,18.542,83.33,11.26,0,
135,18.694,101.92,11.24,0,
136,18.849,90.26,11.26,0,
137,18.975,83.06,11.28,0,
138,19.11,83.84,11.3,0,
139,19.245,85.76,11.32,0,
140,19.376,83.7,11.34,0,
141,19.511,84.91,11.34,0,
142,19.646,86.6,11.34,0,
143,19.784,91.59,11.32,0,
144,19.922,95.79,11.26,0,
145,20.082,89.33,11.28,0,
146,20.211,85.0,11.28,0,
147,20.343,83.48,11.28,0,
148,20.478,84.74,11.29,0,
149,20.61,83.47,11.41,0,
150,20.744,84.29,11.41,0,
151,20.878,83.91,11.42,0,
152,21.011,83.74,11.44,0,
153,21.145,84.24,11.44,0,
154,21.277,83.38,11.46,0,
155,21.413,85.86,11.47,0,
156,21.544,83.39,11.52,0,
157,21.679,85.2,11.51,0,
158,21.813,84.99,11.52,0,
159,21.949,88.46,11.51,0,
160,22.079,84.97,11.57,0,
161,22.217,89.63,11.57,0,
162,22.348,86.83,11.57,0,
163,22.479,84.03,11.58,0,
164,22.612,83.7,11.58,1,cell phone
165,22.746,84.44,11.66,1,cell phone
166,22.882,86.92,11.68,0,
167,23.025,96.5,11.62,0,
168,23.188,92.64,11.58,0,
169,23.316,86.95,11.57,0,
170,23.445,83.14,11.57,0,
171,23.582,86.46,11.57,0,
172,23.712,83.04,11.58,0,
173,23.847,85.07,11.61,0,
174,23.987,90.65,11.63,0,
175,24.12,90.55,11.63,0,
176,24.249,86.31,11.62,0,
177,24.38,83.72,11.62,0,
178,24.514,84.32,11.62,0,
179,24.653,89.98,11.59,0,
180,24.78,84.29,11.59,0,
181,24.913,83.32,11.6,0,
182,25.046,83.06,11.6,0,
183,25.189,92.11,11.57,0,
184,25.329,99.08,11.5,0,
185,25.489,91.82,11.47,0,
186,25.614,83.33,11.47,0,
187,25.756,92.16,11.44,0,
188,25.891,93.56,11.4,0,
189,26.022,91.67,11.39,0,
190,26.158,94.33,11.35,0,
191,26.291,93.39,11.33,0,
192,26.415,84.32,11.34,0,
193,26.548,84.05,11.34,0,
194,26.68,82.68,11.35,0,
195,26.817,85.73,11.34,0,
196,26.949,84.48,11.35,0,
197,27.116,118.11,11.26,0,
198,27.255,90.14,11.27,0,
199,27.387,89.17,11.26,0,
200,27.521,89.01,11.24,0,
201,27.651,86.42,11.24,0,
202,27.786,87.08,11.22,0,
203,27.921,88.81,11.2,0,
204,28.06,94.34,11.19,0,
205,28.185,85.85,11.21,0,
206,28.317,84.87,11.21,0,
207,28.449,83.31,11.22,0,
208,28.584,85.17,11.21,0,
209,28.719,86.15,11.23,1,cell phone
210,28.849,82.86,11.23,0,
211,28.983,84.23,11.23,0,
212,29.117,83.83,11.23,0,
213,29.26,93.55,11.22,0,
214,29.391,91.9,11.25,0,
215,29.529,95.54,11.24,0,
216,29.692,92.28,11.2,0,
217,29.822,89.14,11.21,0,
218,29.952,85.07,11.25,0,
219,30.084,84.06,11.28,0,
220,30.218,84.14,11.32,0,
221,30.352,84.88,11.36,0,
222,30.502,101.36,11.29,0,
223,30.656,88.77,11.27,0,
224,30.788,86.78,11.25,0,
225,30.925,90.55,11.23,0,
226,31.056,88.76,11.21,0,
227,31.204,103.59,11.27,0,
228,31.365,97.1,11.24,0,
229,31.522,87.21,11.25,0,
230,31.658,90.12,11.25,0,
231,31.787,86.16,11.25,0,
232,31.92,84.9,11.26,0,
233,32.053,85.37,11.27,0,
234,32.189,87.41,11.3,0,
235,32.322,86.51,11.3,0,
236,32.46,91.61,11.27,0,
237,32.598,96.24,11.21,0,
238,32.765,96.58,11.17,0,
239,32.93,94.27,11.13,0,
240,33.056,87.31,11.11,0,
241,33.192,89.79,11.09,0,
242,33.323,87.75,11.08,0,
243,33.457,87.61,11.1,0,
244,33.594,91.5,11.1,0,
245,33.724,87.52,11.13,0,
246,33.857,87.06,11.16,0,
247,33.987,84.31,11.18,0,
248,34.122,85.25,11.18,0,
249,34.254,83.78,11.18,0,
250,34.387,83.56,11.18,0,
251,34.526,88.65,11.16,0,
252,34.656,85.5,11.23,0,
253,34.792,88.35,11.23,0,
254,34.922,85.25,11.24,0,
255,35.056,85.35,11.26,0,
256,35.193,89.69,11.26,0,
257,35.326,89.0,11.32,0,
258,35.463,92.4,11.34,0,
259,35.586,82.06,11.36,0,
260,35.722,84.44,11.38,0,
261,35.854,83.2,11.4,0,
262,35.989,84.28,11.4,0,
263,36.123,85.57,11.4,0,
264,36.259,87.34,11.4,0,
265,36.391,86.45,11.4,0,
266,36.548,109.89,11.32,0,
267,36.688,82.85,11.38,0,
268,36.822,83.35,11.44,0,
269,36.956,83.84,11.48,0,
270,37.089,84.13,11.5,0,
271,37.224,85.24,11.52,0,
272,37.355,82.71,11.54,0,
273,37.489,83.15,11.56,0,
274,37.623,84.41,11.59,0,
275,37.757,84.5,11.6,0,
276,37.893,86.98,11.6,0,
277,38.024,85.19,11.6,0,
278,38.156,83.7,11.61,0,
279,38.295,89.15,11.58,0,
280,38.428,88.24,11.56,0,
281,38.559,86.41,11.57,0,
282,38.692,85.44,11.57,0,
283,38.825,85.23,11.59,0,
284,38.957,83.73,11.59,0,
285,39.092,85.77,11.59,0,
286,39.225,84.75,11.61,0,
287,39.36,86.58,11.62,0,
288,39.493,85.84,11.65,0,
289,39.625,84.74,11.64,0,
290,39.764,89.86,11.62,0,
291,39.896,89.07,11.59,0,
292,40.027,86.28,11.58,0,
293,40.161,86.7,11.58,0,
294,40.293,85.54,11.58,0,
295,40.433,91.96,11.56,0,
296,40.564,89.91,11.65,0,
297,40.696,88.04,11.63,0,
298,40.827,86.06,11.61,0,
299,40.973,98.03,11.55,0,
300,41.131,89.11,11.53,0,
301,41.267,91.96,11.5,0,
302,41.396,88.13,11.47,0,
303,41.527,85.04,11.47,0,
304,41.66,84.91,11.46,0,
305,41.799,90.63,11.44,0,
306,41.924,82.06,11.46,0,
307,42.059,83.62,11.47,0,
308,42.214,103.44,11.38,0,
309,42.358,82.82,11.41,0,
310,42.492,83.28,11.43,0,
311,42.626,83.19,11.44,0,
312,42.76,83.92,11.45,0,
313,42.891,81.05,11.47,0,
314,43.025,82.44,11.47,0,
315,43.16,83.35,11.48,0,
316,43.293,83.22,11.49,0,
317,43.426,82.75,11.51,0,
318,43.565,88.26,11.5,0,
319,43.707,97.27,11.44,0,
320,43.865,88.68,11.45,0,
321,43.999,88.92,11.45,0,
322,44.127,83.98,11.46,0,
323,44.261,83.48,11.47,0,
324,44.397,86.78,11.47,0,
325,44.529,85.21,11.5,0,
326,44.66,82.14,11.53,0,
327,44.795,83.71,11.55,0,
328,44.927,82.75,11.56,0,
329,45.061,83.47,11.63,0,
330,45.195,83.9,11.65,0,
331,45.328,83.82,11.69,0,
332,45.463,85.09,11.7,0,
333,45.596,84.25,11.71,0,
334,45.73,85.17,11.71,0,
335,45.859,81.27,11.75,0,
336,46.004,92.39,11.7,0,
337,46.129,84.39,11.7,0,
338,46.268,89.44,11.76,0,
339,46.401,89.2,11.73,0,
340,46.531,85.79,11.72,0,
341,46.667,88.64,11.7,0,
342,46.796,84.07,11.7,0,
343,46.93,83.8,11.68,0,
344,47.076,96.51,11.62,0,
345,47.235,88.72,11.6,0,
346,47.365,85.96,11.58,0,
347,47.506,93.67,11.54,0,
348,47.637,91.48,11.52,0,
349,47.768,88.44,11.56,0,
350,47.911,98.13,11.52,0,
351,48.08,100.61,11.47,0,
352,48.236,89.44,11.44,0,
353,48.366,85.4,11.43,0,
354,48.516,102.4,11.37,0,
355,48.664,83.43,11.37,0,
356,48.8,86.0,11.36,0,
357,48.93,83.13,11.36,0,
358,49.064,83.37,11.36,0,
359,49.199,84.86,11.35,0,
360,49.332,84.24,11.35,0,
361,49.469,88.13,11.33,2,cell phone;cell phone
362,49.601,87.35,11.32,1,cell phone
363,49.733,85.4,11.32,0,
364,49.865,83.83,11.32,0,
365,49.998,83.03,11.32,0,
366,50.13,82.04,11.36,0,
367,50.265,83.0,11.37,0,
368,50.398,82.98,11.39,0,
369,50.535,87.05,11.4,0,
370,50.664,82.01,11.42,0,
371,50.797,82.32,11.45,0,
372,50.931,82.38,11.45,0,
373,51.066,83.53,11.46,0,
374,51.199,83.85,11.51,0,
375,51.332,83.48,11.53,0,
376,51.466,84.24,11.54,0,
377,51.599,83.08,11.59,0,
378,51.736,86.79,11.61,0,
379,51.871,88.36,11.61,0,
380,52.017,101.48,11.6,0,
381,52.171,88.61,11.65,0,
382,52.309,92.85,11.63,0,
383,52.446,95.99,11.59,0,
384,52.607,90.24,11.64,0,
385,52.735,85.12,11.63,0,
386,52.867,84.04,11.64,0,
387,53.003,86.31,11.63,0,
388,53.134,83.75,11.63,0,
389,53.27,85.98,11.62,0,
390,53.401,83.73,11.62,0,
391,53.534,83.64,11.64,0,
392,53.666,81.81,11.67,0,
393,53.802,84.95,11.67,0,
394,53.935,84.09,11.67,0,
395,54.069,84.44,11.66,0,
396,54.204,86.48,11.64,0,
397,54.335,84.24,11.64,0,
398,54.469,84.08,11.63,0,
399,54.602,83.69,11.65,0,
400,54.734,82.45,11.65,0,
401,54.868,83.26,11.64,0,
402,55.003,84.46,11.63,0,
403,55.134,82.55,11.64,0,
404,55.269,83.39,11.64,0,
405,55.403,84.36,11.63,0,
406,55.558,105.01,11.54,0,
407,55.706,86.92,11.52,0,
408,55.839,86.94,11.52,0,
409,55.976,90.29,11.52,0,
410,56.106,86.84,11.58,0,
411,56.243,91.2,11.57,0,
412,56.37,83.78,11.61,0,
413,56.504,84.36,11.66,0,
414,56.641,88.17,11.67,0,
415,56.772,85.69,11.67,0,
416,56.907,87.08,11.66,0,
417,57.041,88.03,11.65,0,
418,57.173,86.63,11.63,0,
419,57.308,87.59,11.63,0,
420,57.441,87.45,11.61,0,
421,57.576,89.46,11.58,0,
422,57.709,88.78,11.55,0,
423,57.85,95.94,11.5,0,
424,58.012,91.5,11.47,0,
425,58.141,86.99,11.46,0,
426,58.277,89.94,11.45,0,
427,58.407,86.0,11.44,0,
428,58.542,87.52,11.42,0,
429,58.679,91.63,11.39,0,
430,58.807,86.39,11.37,0,
431,58.946,91.41,11.34,0,
432,59.079,90.99,11.31,0,
433,59.211,90.22,11.28,0,
434,59.344,89.49,11.25,0,
435,59.477,88.98,11.23,0,
436,59.61,88.8,11.3,0,
437,59.742,86.97,11.3,0,
438,59.872,84.13,11.31,0,
439,60.007,84.99,11.33,0,
440,60.145,89.59,11.32,0,
441,60.285,96.61,11.3,0,
442,60.456,100.21,11.23,0,
443,60.611,88.93,11.21,0,
444,60.741,85.39,11.22,0,
445,60.872,83.47,11.23,0,
446,61.01,87.7,11.23,0,
447,61.141,85.64,11.24,0,
448,61.275,85.53,11.24,0,
449,61.41,87.4,11.24,0,
450,61.539,82.58,11.26,0,
451,61.673,83.43,11.29,0,
452,61.807,84.34,11.31,0,
453,61.939,82.67,11.37,0,
454,62.073,82.84,11.4,0,
455,62.207,84.02,11.42,0,
456,62.34,83.0,11.45,0,
457,62.475,84.19,11.45,0,
458,62.606,82.88,11.47,0,
459,62.741,83.6,11.51,0,
460,62.873,82.61,11.53,0,
461,63.007,83.15,11.56,0,
462,63.143,86.22,11.58,0,
463,63.274,83.63,11.61,0,
464,63.407,82.62,11.65,0,
465,63.54,81.92,11.68,0,
466,63.674,83.23,11.7,0,
467,63.808,83.88,11.72,0,
468,63.94,82.17,11.73,0,
469,64.076,84.21,11.73,0,
470,64.209,84.0,11.76,1,cell phone
471,64.342,83.9,11.81,1,cell phone
472,64.474,82.89,11.9,1,cell phone
473,64.608,83.0,11.92,1,cell phone
474,64.742,83.47,11.93,0,
475,64.874,82.3,11.94,0,
476,65.009,84.16,11.95,0,
477,65.143,84.36,11.96,0,
478,65.277,84.37,11.97,0,
479,65.41,83.95,11.98,0,
480,65.546,86.69,11.96,0,
481,65.676,83.46,11.96,0,
482,65.81,83.85,11.97,0,
483,65.944,84.25,11.96,0,
484,66.084,91.39,11.92,0,
485,66.218,91.7,11.88,0,
486,66.35,90.16,11.85,0,
487,66.48,87.18,11.83,0,
488,66.616,88.97,11.81,0,
489,66.752,91.6,11.77,0,
490,66.882,88.85,11.74,0,
491,67.014,87.16,11.72,0,
492,67.151,90.55,11.7,0,
493,67.282,88.17,11.68,0,
494,67.414,87.41,11.66,0,
495,67.55,89.23,11.63,0,
496,67.679,84.74,11.62,0,
497,67.813,85.57,11.61,0,
498,67.948,86.69,11.59,0,
499,68.083,88.85,11.57,0,
500,68.212,84.24,11.57,0,
501,68.346,84.53,11.57,0,
502,68.479,84.29,11.56,0,
503,68.611,83.23,11.56,0,
504,68.744,82.47,11.56,0,
505,68.885,89.94,11.53,0,
506,69.016,87.86,11.51,0,
507,69.18,118.32,11.37,0,
508,69.324,95.71,11.32,0,
509,69.483,87.8,11.3,0,
510,69.619,89.99,11.29,0,
511,69.748,85.69,11.28,0,
512,69.901,105.27,11.19,0,
513,70.05,87.62,11.17,0,
514,70.179,82.86,11.21,0,
515,70.312,82.29,11.25,0,
516,70.445,82.27,11.28,0,
517,70.583,86.53,11.28,0,
518,70.712,82.24,11.31,0,
519,70.847,83.73,11.35,0,
520,70.979,82.61,11.37,0,
521,71.114,84.15,11.39,0,
522,71.25,86.51,11.4,0,
523,71.384,87.34,11.41,0,
524,71.528,98.3,11.36,0,
525,71.688,90.85,11.35,0,
526,71.818,87.52,11.34,0,
527,71.951,87.57,11.33,0,
528,72.089,91.9,11.31,0,
529,72.218,87.03,11.32,0,
530,72.35,86.01,11.31,0,
531,72.484,86.27,11.3,0,
532,72.624,92.99,11.27,0,
533,72.752,87.24,11.25,0,
534,72.887,89.76,11.22,0,
535,73.02,88.89,11.22,0,
536,73.153,88.38,11.22,0,
537,73.291,93.09,11.33,0,
538,73.421,89.75,11.35,0,
539,73.551,85.68,11.36,0,
540,73.688,89.17,11.37,0,
541,73.818,85.92,11.36,0,
542,73.952,86.97,11.44,0,
543,74.085,86.43,11.45,0,
544,74.217,84.87,11.44,0,
545,74.351,85.7,11.43,0,
546,74.487,87.54,11.4,0,
547,74.615,83.05,11.42,0,
548,74.747,81.68,11.42,0,
549,74.882,82.96,11.42,0,
550,75.016,82.94,11.42,0,
551,75.148,82.51,11.43,0,
552,75.286,86.45,11.43,0,
553,75.417,84.45,11.44,0,
554,75.551,84.61,11.5,0,
555,75.689,89.18,11.51,0,
556,75.817,83.66,11.53,0,
557,75.956,89.27,11.52,0,
558,76.085,84.69,11.55,0,
559,76.224,90.11,11.54,0,
560,76.351,83.71,11.55,0,
561,76.488,87.77,11.54,0,
562,76.625,91.0,11.55,0,
563,76.757,89.52,11.54,0,
564,76.89,89.44,11.54,0,
565,77.027,93.18,11.52,0,
566,77.153,85.15,11.54,0,
567,77.284,82.77,11.58,0,
568,77.422,87.07,11.59,0,
569,77.549,81.5,11.61,0,
570,77.684,82.88,11.64,0,
571,77.823,88.23,11.63,0,
572,77.96,92.2,11.61,0,
573,78.133,97.87,11.56,0,
574,78.292,90.14,11.53,0,
575,78.418,83.22,11.54,0,
576,78.552,83.51,11.56,0,
577,78.686,83.73,11.56,0,
578,78.822,86.79,11.54,0,
579,78.952,82.83,11.54,0,
580,79.085,82.51,11.54,0,
581,79.22,84.43,11.53,0,
582,79.355,85.95,11.53,0,
583,79.494,91.51,11.5,0,
584,79.623,87.08,11.49,0,
585,79.754,84.92,11.51,0,
586,79.886,82.75,11.51,0,
587,80.021,84.34,11.54,0,
588,80.154,84.56,11.54,0,
589,80.288,84.82,11.56,0,
590,80.42,83.07,11.56,0,
591,80.556,86.31,11.57,0,
592,80.686,83.05,11.6,0,
593,80.827,89.66,11.6,0,
594,80.955,84.78,11.62,0,
595,81.089,85.14,11.66,0,
596,81.227,90.18,11.64,0,
597,81.361,90.67,11.6,0,
598,81.488,83.44,11.62,0,
599,81.623,85.21,11.6,0,
600,81.763,92.29,11.56,0,
601,81.891,86.87,11.57,0,
602,82.022,84.6,11.6,0,
603,82.165,93.45,11.62,0,
604,82.29,85.29,11.64,0,
605,82.421,82.87,11.64,0,
606,82.565,93.03,11.6,0,
607,82.689,83.71,11.6,0,
608,82.851,110.87,11.49,0,
609,82.988,82.8,11.49,0,
610,83.124,85.91,11.48,0,
611,83.263,91.1,11.45,0,
612,83.389,83.63,11.46,0,
613,83.534,94.77,11.45,0,
614,83.659,87.24,11.44,0,
615,83.805,99.23,11.38,0,
616,83.957,84.72,11.37,0,
617,84.089,83.13,11.38,0,
618,84.224,84.72,11.38,0,
619,84.361,88.74,11.36,0,
620,84.494,87.95,11.34,0,
621,84.627,87.53,11.34,0,
622,84.759,85.79,11.32,0,
623,84.894,87.21,11.33,0,
624,85.029,88.95,11.32,0,
625,85.158,85.05,11.32,0,
626,85.289,82.03,11.35,0,
627,85.427,86.92,11.37,0,
628,85.565,90.88,11.34,0,
629,85.694,86.9,11.33,0,
630,85.829,88.88,11.34,0,
631,85.96,86.03,11.35,0,
632,86.092,84.6,11.35,0,
633,86.231,90.2,11.36,0,
634,86.362,88.27,11.35,0,
635,86.497,89.47,11.32,0,
636,86.635,94.57,11.31,0,
637,86.76,85.79,11.3,0,
638,86.893,85.11,11.41,0,
639,87.024,82.3,11.42,0,
640,87.162,87.18,11.41,0,
641,87.295,86.94,11.43,0,
642,87.43,88.16,11.41,0,
643,87.566,90.48,11.43,0,
644,87.698,89.26,11.42,0,
645,87.832,90.43,11.46,0,
646,87.966,90.54,11.43,0,
647,88.098,88.71,11.41,0,
648,88.228,86.1,11.4,0,
649,88.365,89.24,11.4,0,
650,88.494,84.72,11.41,0,
651,88.628,85.83,11.42,0,
652,88.761,84.79,11.43,0,
653,88.892,83.21,11.44,0,
654,89.026,83.54,11.47,0,
655,89.16,84.06,11.47,0,
656,89.293,83.66,11.46,0,
657,89.427,83.81,11.48,0,
658,89.562,85.54,11.5,0,
659,89.695,85.39,11.51,0,
660,89.826,82.48,11.54,0,
661,89.964,86.94,11.53,1,cell phone
662,90.11,99.64,11.47,0,
663,90.267,89.52,11.47,0,
664,90.398,87.11,11.47,0,
665,90.532,88.54,11.48,0,
666,90.667,89.19,11.5,0,
667,90.797,85.91,11.5,0,
668,90.934,89.29,11.48,0,
669,91.074,96.9,11.42,0,
670,91.248,103.6,11.35,0,
671,91.402,90.37,11.33,0,
672,91.538,93.99,11.31,0,
673,91.666,88.08,11.32,0,
674,91.798,86.6,11.33,0,
675,91.929,83.75,11.36,0,
676,92.063,84.69,11.38,0,
677,92.198,85.9,11.4,0,
678,92.333,87.76,11.39,0,
679,92.463,84.55,11.41,0,
680,92.595,82.92,11.42,0,
681,92.73,84.81,11.42,0,
682,92.863,84.27,11.42,0,
683,92.996,83.6,11.42,0,
684,93.129,83.48,11.42,0,
685,93.263,83.4,11.43,0,
686,93.404,90.8,11.39,0,
687,93.536,90.24,11.37,0,
688,93.666,86.74,11.36,0,
689,93.8,86.67,11.36,0,
690,93.932,85.91,11.34,0,
691,94.062,82.61,11.36,0,
692,94.197,84.22,11.43,0,
693,94.329,82.66,11.46,0,
694,94.488,105.5,11.38,0,
695,94.634,86.54,11.39,0,
696,94.766,85.16,11.4,0,
697,94.898,83.87,11.41,0,
698,95.031,84.45,11.43,0,
699,95.163,82.72,11.49,0,
700,95.308,93.8,11.54,0,
701,95.438,90.33,11.54,0,
702,95.571,90.1,11.56,0,
703,95.704,89.6,11.55,0,
704,95.836,87.92,11.54,0,
705,95.966,84.75,11.54,0,
706,96.105,90.41,11.51,0,
707,96.233,85.27,11.52,0,
708,96.371,89.28,11.51,0,
709,96.501,85.63,11.5,0,
710,96.634,85.16,11.49,0,
711,96.769,86.94,11.49,0,
712,96.899,83.57,11.49,0,
713,97.036,87.53,11.47,0,
714,97.166,84.26,11.47,0,
715,97.301,85.25,11.46,0,
716,97.437,88.39,11.47,0,
717,97.571,88.64,11.48,0,
718,97.702,86.66,11.48,0,
719,97.839,90.07,11.46,0,
720,97.97,87.72,11.45,0,
721,98.104,88.51,11.43,0,
722,98.239,89.37,11.41,0,
723,98.371,88.54,11.38,0,
724,98.504,87.83,11.46,0,
725,98.64,89.73,11.44,0,
726,98.768,84.49,11.45,0,
727,98.903,86.91,11.43,0,
728,99.039,89.13,11.41,0,
729,99.172,88.81,11.39,0,
730,99.305,88.63,11.41,0,
731,99.437,86.69,11.43,0,
732,99.573,88.76,11.43,0,
733,99.707,89.51,11.43,0,
734,99.84,89.45,11.42,0,
735,99.972,88.22,11.41,0,
736,100.107,89.35,11.41,0,
737,100.241,90.0,11.39,0,
738,100.376,91.9,11.38,0,
739,100.502,84.55,11.39,0,
740,100.636,84.81,11.39,0,
741,100.771,85.97,11.39,0,
742,100.905,87.06,11.38,0,
743,101.04,88.56,11.37,0,
744,101.169,84.34,11.37,0,
745,101.304,85.44,11.37,0,
746,101.442,90.17,11.36,0,
747,101.57,85.01,11.38,0,
748,101.704,85.66,11.38,0,
749,101.841,88.72,11.39,0,
750,101.975,89.42,11.38,0,
751,102.107,88.46,11.38,0,
752,102.24,87.66,11.39,0,
753,102.369,83.64,11.41,0,
754,102.501,81.94,11.44,0,
755,102.636,83.17,11.47,0,
756,102.769,82.63,11.47,0,
757,102.902,82.91,11.49,0,
758,103.035,82.24,11.52,0,
759,103.171,84.92,11.54,0,
760,103.304,84.56,11.56,0,
761,103.438,84.95,11.57,0,
762,103.569,82.85,11.59,0,
763,103.706,85.88,11.61,0,
764,103.838,84.49,11.63,0,
765,103.97,83.12,11.65,0,
766,104.104,84.17,11.68,0,
767,104.238,84.61,11.7,0,
768,104.37,83.35,11.74,0,
769,104.505,84.36,11.74,0,
770,104.637,83.42,11.75,0,
771,104.772,84.18,11.76,0,
772,104.905,83.68,11.77,0,
773,105.039,84.43,11.79,0,
774,105.172,83.85,11.79,0,
775,105.304,83.12,11.8,0,
776,105.442,86.72,11.82,0,
777,105.572,83.33,11.83,0,
778,105.705,83.58,11.84,0,
779,105.839,84.32,11.86,0,
780,105.971,82.74,11.89,0,
781,106.111,89.31,11.89,0,
782,106.24,84.84,11.9,0,
783,106.379,89.96,11.87,0,
784,106.513,90.74,11.83,0,
785,106.642,86.73,11.81,0,
786,106.778,89.47,11.78,0,
787,106.914,91.34,11.74,0,
788,107.04,83.69,11.73,0,
789,107.171,81.61,11.75,0,
790,107.306,83.36,11.75,0,
791,107.449,93.09,11.72,0,
792,107.578,88.18,11.69,0,
793,107.71,87.42,11.69,0,
794,107.845,88.2,11.67,0,
795,107.977,87.72,11.65,0,
796,108.111,87.69,11.63,0,
797,108.247,90.26,11.61,0,
798,108.375,84.67,11.6,0,
799,108.505,82.0,11.61,0,
800,108.643,85.72,11.6,0,
801,108.778,87.52,11.59,0,
802,108.915,90.84,11.55,0,
